transaction_id,amount_usd,merchant_category,card_type,auth_method,channel,device_type,account_balance_usd,cvv_retry_count,velocity_score,merchant_risk_score,time_of_day_hour,day_of_week,error_text,category,retry_action_taken,delay_before_retry_min,outcome
txn_17731,15.13,Restaurants,Visa,Biometric,POS,ATM Machine,1424.42,0,9.5,20.2,11,4,TXN_FAILED: Insufficient balance in account,insufficient_funds,retry_same_card,0,recovered
txn_18907,169.72,Travel,Discover,OTP,Online,Android Phone,2617.05,0,5.0,44.6,2,3,Do Not Honour - Bank declined due to risk parameters,risk_block,delay_2hr_retry,360,failed_again
txn_14284,120.16,Crypto Exchange,Visa,Biometric,POS,iPhone,1050.03,0,29.9,77.2,8,1,Network error - request could not be completed,network_error,retry_same_card,30,recovered
txn_04075,126.12,Travel,Visa,PIN,Online,Android Phone,597.95,0,21.3,41.5,2,3,"Issuer server not responding, request expired",bank_timeout,retry_wallet,0,recovered
txn_09050,11.55,Online Retail,Visa,PIN,Online,Smart Watch,2949.49,0,4.2,13.3,1,5,NPCI: UPI PIN retries exceeded,otp_fail,retry_upi,30,failed_again
txn_06439,5.99,Streaming,RuPay,3D Secure,Online,Android Phone,9984.21,0,30.3,40.2,23,3,Customer authentication failed - OTP mismatch,otp_fail,retry_wallet,0,recovered
txn_02268,47.31,Fuel,Visa,3D Secure,POS,POS Terminal,6485.09,0,34.1,36.0,9,3,"Card no longer valid, expiry passed",card_expired,retry_wallet,0,failed_again
txn_02831,297.71,Travel,Visa,PIN,POS,iPhone,645.68,0,35.5,45.5,18,4,Connection timeout during authorization,bank_timeout,retry_same_card,30,recovered
txn_10496,63.11,Gift Cards,Mastercard,OTP,POS,iPhone,1062.78,0,22.8,73.2,20,0,Gateway unreachable - network failure,network_error,retry_same_card,120,recovered
txn_14178,54.97,Restaurants,Visa,3D Secure,In-App,Windows PC,391.54,1,11.1,29.2,11,4,Transaction blocked - suspicious activity detected,risk_block,no_retry,30,failed_again
txn_12292,127.51,Electronics,Mastercard,3D Secure,POS,Android Phone,367.79,0,46.1,51.7,10,5,Gateway unreachable - network failure,network_error,no_retry,120,failed_again
txn_08367,135.09,Restaurants,Mastercard,No Authentication,POS,iPhone,1234.68,0,19.6,47.9,20,2,ISO8583 message parsing error,network_error,retry_same_card,120,recovered
txn_16895,14.73,Online Retail,Mastercard,3D Secure,Online,POS Terminal,978.0,0,23.1,33.4,13,6,"Issuer server not responding, request expired",bank_timeout,retry_upi,0,recovered
txn_08467,45.48,Travel,Visa,3D Secure,In-App,Windows PC,1438.0,1,11.3,29.9,5,2,Do Not Honour - Bank declined due to risk parameters,risk_block,no_retry,360,failed_again
txn_02933,109.95,Groceries,Amex,Biometric,POS,Windows PC,5292.28,0,8.8,28.7,20,3,Expiry date validation failed,card_expired,retry_same_card,120,failed_again
txn_13785,48.8,Utilities,Visa,No Authentication,Online,Tablet,1865.04,0,13.2,13.0,5,2,Available balance too low for this transaction,insufficient_funds,delay_2hr_retry,30,recovered
txn_16076,26.65,Online Retail,Mastercard,3D Secure,ATM,Android Phone,4884.06,0,25.8,36.5,21,1,Gateway unreachable - network failure,network_error,delay_2hr_retry,30,failed_again
txn_12951,48.41,Online Retail,RuPay,PIN,Online,Android Phone,2357.14,0,12.4,41.9,9,2,Available balance too low for this transaction,insufficient_funds,retry_same_card,120,recovered
txn_02947,6.09,Fuel,Visa,OTP,POS,iPhone,13492.06,0,15.1,30.3,15,6,TXN_FAILED: Insufficient balance in account,insufficient_funds,retry_same_card,120,recovered
txn_17515,109.84,Electronics,Mastercard,3D Secure,Online,POS Terminal,8372.71,0,20.6,32.7,15,5,Gateway timeout - issuing bank unreachable,bank_timeout,delay_2hr_retry,120,recovered
txn_11293,5.29,Groceries,Mastercard,3D Secure,Online,iPhone,2671.38,0,3.4,20.5,10,2,Network error - request could not be completed,network_error,retry_same_card,120,failed_again
txn_19607,407.78,Travel,Visa,PIN,Online,POS Terminal,1250.31,0,18.4,28.1,2,1,Connection reset before response received,network_error,retry_same_card,30,recovered
txn_09391,293.07,Electronics,Visa,3D Secure,ATM,Android Phone,163.08,1,9.5,38.2,9,3,TXN_FAILED: Insufficient balance in account,insufficient_funds,retry_upi,360,recovered
txn_09294,108.89,Electronics,Mastercard,No Authentication,ATM,Android Phone,1138.62,0,4.3,50.4,13,1,Do Not Honour - Bank declined due to risk parameters,risk_block,no_retry,360,failed_again
txn_17748,50.0,Gift Cards,Mastercard,Biometric,Online,Tablet,2559.07,0,34.8,74.0,15,4,Transaction blocked - suspicious activity detected,risk_block,retry_same_card,0,failed_again
txn_06163,215.22,Crypto Exchange,Visa,OTP,Online,Android Phone,998.64,0,3.1,51.6,0,1,Do Not Honour - Bank declined due to risk parameters,risk_block,no_retry,0,failed_again
txn_09759,955.57,Electronics,RuPay,OTP,Online,Android Phone,5643.5,0,15.7,14.5,17,5,Connection reset before response received,network_error,delay_2hr_retry,0,recovered
txn_08545,30.51,Fuel,Mastercard,Biometric,In-App,POS Terminal,4508.17,0,19.6,34.3,11,2,Expiry date validation failed,card_expired,delay_2hr_retry,360,failed_again
txn_02580,182.16,Travel,Mastercard,3D Secure,In-App,Mac,327.11,0,23.0,17.1,12,6,Do Not Honour - Insufficient funds,insufficient_funds,no_retry,30,failed_again
txn_04388,26.39,Online Retail,Visa,No Authentication,POS,Android Phone,2901.86,0,10.6,20.2,4,2,Do Not Honour - Insufficient funds,insufficient_funds,retry_upi,120,failed_again
txn_11226,244.86,Travel,Visa,3D Secure,Online,Android Phone,1034.19,0,21.8,23.6,14,3,"Issuer server not responding, request expired",bank_timeout,retry_upi,0,recovered
txn_18150,88.59,Gift Cards,Mastercard,No Authentication,POS,Android Phone,862.19,0,12.2,78.0,20,6,Connection timeout during authorization,bank_timeout,delay_2hr_retry,120,recovered
txn_04833,41.45,Online Retail,Visa,3D Secure,Contactless,POS Terminal,9007.78,0,15.8,47.8,16,3,Network error - request could not be completed,network_error,retry_wallet,120,failed_again
txn_09392,29.6,Restaurants,Amex,3D Secure,In-App,Smart Watch,874.56,0,30.2,23.5,11,6,"Card no longer valid, expiry passed",card_expired,delay_2hr_retry,30,failed_again
txn_06706,92.13,Groceries,Visa,OTP,Contactless,Tablet,1411.26,0,22.5,5.5,21,0,ISO8583 message parsing error,network_error,retry_wallet,0,recovered
txn_16193,270.68,Online Retail,Amex,OTP,Contactless,iPhone,949.61,0,17.9,17.6,19,4,Expiry date validation failed,card_expired,no_retry,360,failed_again
txn_02627,33.29,Gaming,Visa,Biometric,Contactless,Windows PC,1151.85,0,20.2,54.1,1,2,Do Not Honour - Bank declined due to risk parameters,risk_block,delay_2hr_retry,120,failed_again
txn_09099,222.62,Groceries,RuPay,OTP,In-App,iPhone,1368.96,0,5.8,30.8,22,6,ISO8583 message parsing error,network_error,retry_wallet,120,recovered
txn_10873,112.0,Fuel,Amex,3D Secure,POS,Android Phone,1109.92,1,30.0,37.8,5,4,"Card no longer valid, expiry passed",card_expired,retry_upi,360,failed_again
txn_06889,29.55,Fuel,Mastercard,Biometric,Contactless,POS Terminal,5420.82,0,18.4,51.7,7,2,"Issuer server not responding, request expired",bank_timeout,retry_wallet,120,recovered
txn_19365,11.08,Restaurants,RuPay,Biometric,In-App,POS Terminal,1382.22,0,26.7,46.5,1,3,Available balance too low for this transaction,insufficient_funds,no_retry,30,failed_again
txn_05688,94.69,Restaurants,RuPay,PIN,Online,Windows PC,1593.76,0,9.0,26.5,3,4,Connection timeout during authorization,bank_timeout,delay_2hr_retry,120,recovered
txn_04950,108.92,Fuel,Mastercard,OTP,Online,ATM Machine,5634.55,0,34.4,41.2,13,3,Gateway timeout - issuing bank unreachable,bank_timeout,no_retry,30,failed_again
txn_14307,107.09,Healthcare,Visa,3D Secure,POS,iPhone,1077.75,0,5.2,51.5,20,2,TXN_FAILED: Insufficient balance in account,insufficient_funds,delay_2hr_retry,30,recovered
txn_11331,82.75,Groceries,Visa,OTP,Online,Windows PC,3667.88,1,9.3,57.1,11,6,Connection reset before response received,network_error,retry_same_card,360,recovered
txn_19491,25.03,Groceries,Mastercard,OTP,Online,POS Terminal,2323.94,0,27.4,27.1,12,5,Do Not Honour - Insufficient funds,insufficient_funds,retry_wallet,30,recovered
txn_01806,15.45,Online Retail,Mastercard,OTP,Online,POS Terminal,2935.09,1,18.1,45.3,7,4,Gateway timeout - issuing bank unreachable,bank_timeout,delay_2hr_retry,360,recovered
txn_13812,122.12,Electronics,Mastercard,OTP,POS,iPhone,969.62,0,2.9,68.0,1,2,Transaction blocked - suspicious activity detected,risk_block,delay_2hr_retry,360,recovered
txn_11998,152.72,Travel,Visa,3D Secure,Online,ATM Machine,1393.49,0,51.9,16.2,11,5,Gateway unreachable - network failure,network_error,no_retry,0,failed_again
txn_16481,137.07,Restaurants,Mastercard,Biometric,Contactless,Android Phone,2849.17,0,12.9,59.9,5,5,Decline code 51: Not enough balance,insufficient_funds,no_retry,0,failed_again
txn_08509,65.84,Groceries,Amex,No Authentication,Contactless,Smart Watch,6365.98,0,8.3,13.4,11,3,Gateway timeout - issuing bank unreachable,bank_timeout,retry_wallet,30,failed_again
txn_19716,38.46,Gift Cards,Visa,Biometric,POS,Mac,323.53,0,20.5,49.3,4,2,Network error - request could not be completed,network_error,no_retry,360,failed_again
txn_08576,103.42,Restaurants,Amex,OTP,POS,ATM Machine,2376.7,0,14.4,45.5,21,0,Do Not Honour - Bank declined due to risk parameters,risk_block,delay_2hr_retry,0,failed_again
txn_04878,111.91,Electronics,Mastercard,PIN,Online,POS Terminal,501.71,0,14.7,42.3,19,5,Connection timeout during authorization,bank_timeout,retry_upi,30,failed_again
txn_10880,10.49,Fuel,Visa,3D Secure,POS,iPhone,1865.65,1,21.0,27.5,2,1,Do Not Honour - Bank declined due to risk parameters,risk_block,retry_wallet,360,failed_again
txn_01148,26.75,Online Retail,Visa,No Authentication,In-App,Android Phone,8091.26,0,9.4,23.4,9,6,ISO8583 message parsing error,network_error,retry_wallet,0,recovered
txn_06077,49.0,Restaurants,Mastercard,OTP,In-App,Android Phone,2351.4,0,25.8,18.4,7,6,Connection reset before response received,network_error,delay_2hr_retry,0,recovered
txn_06310,15.08,Online Retail,Visa,Biometric,ATM,Windows PC,3948.71,0,41.5,30.8,22,1,Transaction blocked - suspicious activity detected,risk_block,retry_upi,120,failed_again
txn_06211,21.54,Fuel,Discover,No Authentication,Online,Smart Watch,10444.25,0,13.3,21.7,16,3,"Issuer server not responding, request expired",bank_timeout,retry_upi,360,failed_again
txn_16880,249.39,Groceries,Visa,PIN,POS,iPhone,2678.85,0,20.5,24.3,17,3,Bank server did not respond in time,bank_timeout,delay_2hr_retry,360,failed_again
txn_05715,49.79,Utilities,Mastercard,No Authentication,In-App,Windows PC,1143.01,0,20.1,70.9,2,5,Connection timeout during authorization,bank_timeout,retry_same_card,0,recovered
txn_15993,77.33,Gaming,Mastercard,No Authentication,In-App,Android Phone,3847.3,0,7.5,54.4,21,2,Connection timeout during authorization,bank_timeout,retry_same_card,30,failed_again
txn_15144,8.75,Online Retail,Visa,OTP,Online,POS Terminal,1224.59,0,4.5,28.0,16,5,Card flagged for review - high risk score,risk_block,retry_upi,30,failed_again
txn_13303,11.84,Groceries,Visa,PIN,POS,Android Phone,5616.78,0,20.7,41.1,13,5,Connection reset before response received,network_error,no_retry,360,failed_again
txn_00425,343.66,Groceries,Visa,OTP,Contactless,iPhone,291.66,1,26.7,29.8,15,0,Available balance too low for this transaction,insufficient_funds,retry_upi,360,recovered
txn_07361,68.72,Fuel,Visa,3D Secure,In-App,Android Phone,1907.66,0,14.7,39.3,5,4,ISO8583 message parsing error,network_error,delay_2hr_retry,360,recovered
txn_19417,373.35,Utilities,Amex,PIN,ATM,iPhone,796.27,0,6.8,40.2,2,0,Gateway timeout - issuing bank unreachable,bank_timeout,delay_2hr_retry,360,failed_again
txn_07242,15.05,Groceries,Visa,No Authentication,Online,Android Phone,2476.25,0,15.0,23.6,13,5,ISO8583 message parsing error,network_error,retry_upi,120,recovered
txn_15704,70.32,Online Retail,Mastercard,PIN,Online,iPhone,1544.55,1,31.0,41.0,11,4,Card flagged for review - high risk score,risk_block,retry_same_card,0,failed_again
txn_09996,104.92,Online Retail,Visa,Biometric,POS,Tablet,10067.78,0,22.3,45.9,7,1,Do Not Honour - Insufficient funds,insufficient_funds,retry_wallet,120,recovered
txn_15487,38.6,Online Retail,Mastercard,No Authentication,ATM,Windows PC,2324.6,1,23.6,36.8,7,0,Bank server did not respond in time,bank_timeout,retry_wallet,360,recovered
txn_02178,18.75,Healthcare,RuPay,Biometric,Contactless,Android Phone,1244.33,0,40.9,50.3,22,3,"Card no longer valid, expiry passed",card_expired,retry_wallet,360,failed_again
txn_07052,41.47,Streaming,RuPay,PIN,POS,Android Phone,5061.98,0,0.0,34.8,10,2,Network error - request could not be completed,network_error,retry_wallet,120,failed_again
txn_06406,136.84,Online Retail,Visa,Biometric,Online,Android Phone,1483.28,0,18.7,6.2,22,1,3DS authentication timeout after 30s,otp_fail,retry_wallet,0,failed_again
txn_05352,18.11,Groceries,Mastercard,OTP,Online,iPhone,3138.89,0,21.6,18.6,15,5,Card flagged for review - high risk score,risk_block,retry_upi,120,failed_again
txn_12907,10.91,Fuel,Amex,Biometric,Contactless,Windows PC,509.18,0,9.8,13.1,15,2,Transaction blocked - suspicious activity detected,risk_block,retry_upi,120,failed_again
txn_01607,238.08,Crypto Exchange,Visa,Biometric,In-App,Android Phone,1407.29,0,24.3,68.0,16,0,Transaction blocked - suspicious activity detected,risk_block,retry_upi,120,failed_again
txn_03063,39.35,Online Retail,Mastercard,Biometric,Online,Mac,948.87,0,24.6,37.7,11,4,Available balance too low for this transaction,insufficient_funds,delay_2hr_retry,30,failed_again
txn_17403,791.68,Electronics,Mastercard,PIN,In-App,iPhone,3559.63,0,30.3,63.1,5,3,Card flagged for review - high risk score,risk_block,delay_2hr_retry,360,failed_again
txn_03489,39.13,Online Retail,Amex,OTP,ATM,Android Phone,1440.33,0,25.4,42.0,15,1,Gateway timeout - issuing bank unreachable,bank_timeout,no_retry,30,failed_again
txn_04202,90.25,Restaurants,Mastercard,No Authentication,Online,Android Phone,2073.72,1,19.4,39.0,10,1,Do Not Honour - Bank declined due to risk parameters,risk_block,retry_wallet,30,failed_again
txn_18506,40.79,Utilities,Visa,No Authentication,POS,iPhone,7960.16,0,34.5,16.6,2,1,Transaction blocked - suspicious activity detected,risk_block,retry_wallet,360,failed_again
txn_17688,91.06,Gaming,Visa,3D Secure,Online,Tablet,14501.07,1,40.6,63.3,5,0,Connection reset before response received,network_error,retry_same_card,360,failed_again
txn_16599,333.66,Groceries,Visa,3D Secure,Online,POS Terminal,4111.25,0,30.6,21.2,13,6,"Issuer server not responding, request expired",bank_timeout,no_retry,360,failed_again
txn_02806,194.23,Online Retail,Visa,3D Secure,ATM,POS Terminal,4012.67,0,35.1,32.5,1,4,Gateway unreachable - network failure,network_error,delay_2hr_retry,360,recovered
txn_12350,39.68,Groceries,Mastercard,Biometric,ATM,iPhone,6437.27,0,0.0,45.0,1,6,Network error - request could not be completed,network_error,no_retry,0,failed_again
txn_18690,231.65,Utilities,Visa,OTP,Online,Android Phone,496.73,1,0.0,14.4,9,5,Do Not Honour - Insufficient funds,insufficient_funds,retry_wallet,0,recovered
txn_06249,13.26,Groceries,Visa,PIN,In-App,Android Phone,16043.47,2,2.7,52.2,19,4,OTP verification failed - incorrect code entered,otp_fail,retry_upi,120,failed_again
txn_09705,69.94,Utilities,Visa,PIN,Online,Smart Watch,12935.18,1,8.7,39.5,7,1,"Issuer server not responding, request expired",bank_timeout,no_retry,360,failed_again
txn_06915,631.35,Travel,Visa,PIN,ATM,Smart Watch,3794.63,0,25.9,54.0,17,3,Card flagged for review - high risk score,risk_block,no_retry,0,failed_again
txn_14038,50.8,Utilities,Mastercard,OTP,In-App,Android Phone,544.17,0,7.8,28.6,0,5,Connection reset before response received,network_error,no_retry,120,failed_again
txn_04032,64.29,Gift Cards,Visa,3D Secure,POS,POS Terminal,11348.74,0,30.4,57.6,11,2,Network error - request could not be completed,network_error,delay_2hr_retry,30,failed_again
txn_04450,247.53,Electronics,Amex,OTP,Online,POS Terminal,4596.9,0,13.9,47.0,8,0,Do Not Honour - Bank declined due to risk parameters,risk_block,retry_same_card,30,failed_again
txn_11263,37.1,Utilities,Visa,Biometric,Contactless,Tablet,1036.86,1,7.0,21.1,12,5,Bank server did not respond in time,bank_timeout,delay_2hr_retry,120,recovered
txn_18577,267.72,Fuel,Visa,Biometric,POS,iPhone,3741.01,0,18.2,37.6,8,6,Expiry date validation failed,card_expired,retry_same_card,360,failed_again
txn_03529,289.0,Travel,Discover,OTP,In-App,ATM Machine,4762.16,0,32.0,28.5,3,4,NPCI: UPI PIN retries exceeded,otp_fail,retry_upi,30,failed_again
txn_18788,35.06,Healthcare,Mastercard,Biometric,POS,Windows PC,3537.12,1,33.4,9.3,17,0,OTP verification failed - incorrect code entered,otp_fail,no_retry,360,failed_again
txn_15570,235.73,Travel,Amex,Biometric,In-App,Android Phone,2053.05,0,38.3,35.2,22,1,Transaction blocked - suspicious activity detected,risk_block,no_retry,30,failed_again
txn_17683,48.42,Online Retail,Visa,No Authentication,Online,Android Phone,1295.66,0,11.3,55.1,12,2,Transaction blocked - suspicious activity detected,risk_block,retry_upi,0,recovered
txn_02320,50.74,Online Retail,Amex,PIN,Contactless,iPhone,214.52,0,21.7,28.6,6,2,Connection reset before response received,network_error,no_retry,30,failed_again
txn_12784,20.55,Online Retail,Amex,PIN,POS,Android Phone,1574.3,0,21.9,49.1,9,6,Connection timeout during authorization,bank_timeout,retry_wallet,120,failed_again
txn_08100,55.12,Streaming,RuPay,OTP,ATM,Windows PC,2778.28,1,1.1,2.0,14,0,"Card no longer valid, expiry passed",card_expired,retry_same_card,30,recovered
txn_03510,3.61,Online Retail,Mastercard,3D Secure,POS,iPhone,11886.0,0,0.0,4.5,4,2,Expiry date validation failed,card_expired,retry_same_card,120,failed_again
txn_11341,25.36,Restaurants,Mastercard,3D Secure,In-App,Tablet,2429.34,2,12.1,40.9,4,0,3DS authentication timeout after 30s,otp_fail,retry_upi,30,failed_again
txn_08166,237.8,Travel,Discover,OTP,POS,Android Phone,10113.8,1,36.8,30.8,17,5,Connection timeout during authorization,bank_timeout,retry_upi,360,failed_again
txn_05395,221.8,Fuel,Visa,3D Secure,POS,iPhone,1376.08,0,7.1,32.0,10,0,Connection reset before response received,network_error,delay_2hr_retry,360,recovered
txn_08026,229.63,Electronics,Amex,Biometric,Online,Android Phone,3732.76,0,10.9,36.3,2,2,Do Not Honour - Bank declined due to risk parameters,risk_block,retry_same_card,0,failed_again
txn_04394,69.08,Groceries,Visa,3D Secure,Contactless,POS Terminal,12375.97,0,15.2,64.9,13,5,Connection reset before response received,network_error,retry_wallet,360,recovered
txn_04591,73.21,Groceries,Amex,No Authentication,Online,Android Phone,3230.94,0,30.4,44.2,17,1,Do Not Honour - Bank declined due to risk parameters,risk_block,retry_wallet,0,failed_again
txn_16145,25.41,Groceries,Visa,3D Secure,In-App,Windows PC,4415.14,0,16.5,32.2,1,1,NPCI: UPI PIN retries exceeded,otp_fail,delay_2hr_retry,120,recovered
